Building,Neighbourhood,Address,City,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,Date
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"2 beds, 1 bath",2 Bedrooms,1 Bathroom,968 SQFT,"$2,340","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"2 beds, 1 bath",2 Bedrooms,1 Bathroom,968 SQFT,"$2,395","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"2 beds, 1 bath",2 Bedrooms,1 Bathroom,968 SQFT,"$2,395","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,005 SQFT","$2,540","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,058 SQFT","$2,590","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,058 SQFT","$2,590","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,058 SQFT","$2,595","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,093 SQFT","$2,675","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,093 SQFT","$2,680","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,093 SQFT","$2,680","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,093 SQFT","$2,680","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,081 SQFT","$2,720","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,108 SQFT","$2,785","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,108 SQFT","$2,785","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,108 SQFT","$2,790","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,108 SQFT","$2,790","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,108 SQFT","$2,790","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,110 SQFT","$2,795","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,110 SQFT","$2,800","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,110 SQFT","$2,800","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,110 SQFT","$2,800","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Cité L,Saint,"8205 Av Du Cirque, Montréal, QC H1Z 0B5",Montréal,"3 beds, 2 baths",3 Bedrooms,2 Bathrooms,"1,193 SQFT","$2,890","Air Conditioning, Balcony, Central Heat, Dishwasher, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Business Center, Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.56148451200157,-73.6140321760005,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,Studio,Studios,1 Bathroom,300 SQFT,"$1,225","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,Studio,Studios,1 Bathroom,315 SQFT,"$1,225","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,Studio,Studios,1 Bathroom,330 SQFT,"$1,275","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,Studio,Studios,1 Bathroom,315 SQFT,"$1,600","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,Studio,Studios,1 Bathroom,475 SQFT,"$1,625","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,Studio,Studios,1 Bathroom,315 SQFT,"$1,650","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,Studio,Studios,1 Bathroom,330 SQFT,"$1,650","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,Studio,Studios,1 Bathroom,365 SQFT,"$1,675","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,Studio,Studios,1 Bathroom,330 SQFT,"$1,700","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,Studio,Studios,1 Bathroom,340 SQFT,"$1,700","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,610 SQFT,"$2,350","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,625 SQFT,"$2,400","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,2 Bedroom,2 Bedrooms,1 Bathroom,800 SQFT,"$2,500","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Appartements Dorchester,Quartier Ville,"1555 Boul René-Lévesque O, Montréal, QC H3G 0G9",Montréal,2 Bedroom,2 Bedrooms,1 Bathroom,800 SQFT,"$2,550","Air Conditioning, Assigned Parking, Central Heat, Furnished, Hardwood Floor, On Site Laundry, Walk In Closets","Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Residents Lounge, Storage, Swimming Pool",Cats,45.49403836372517,-73.57502965284594,2024-01-05 18:57:07.355
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,Bachelor,Studios,1 Bathroom,364 SQFT,"$1,675","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry","Elevator, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.50048664907682,-73.57583627291547,2024-01-05 18:57:07.355
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,400 SQFT,"$1,875","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry","Elevator, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.50048664907682,-73.57583627291547,2024-01-05 18:57:07.355
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,400 SQFT,"$1,900","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry","Elevator, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.50048664907682,-73.57583627291547,2024-01-05 18:57:07.355
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,430 SQFT,"$1,950","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry","Elevator, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.50048664907682,-73.57583627291547,2024-01-05 18:57:07.355
Stanbrooke Apartments,Quartier Ville,"2061 Rue Stanley, Montréal, QC H3A 0B7",Montréal,1 Bedroom,1 Bedrooms,1 Bathroom,430 SQFT,"$1,975","Assigned Parking, Balcony, Central Heat, Dishwasher, In Unit Laundry","Elevator, Fitness Center, Garage Parking, Onsite Management, Outdoor Space, Residents Lounge, Storage, Wheelchair Accessible",Dogs & Cats,45.50048664907682,-73.57583627291547,2024-01-05 18:57:07.355
