Building,Address,Listing,Bed,Bath,SqFt,Price,Unit Amenities,Building Amenities,Pets,Latitude,Longitude,City
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,608 SQFT,"$2,355","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,764 SQFT,"$2,355","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,748 SQFT,"$2,365","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,662 SQFT,"$2,375","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,721 SQFT,"$2,375","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,608 SQFT,"$2,375","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,764 SQFT,"$2,375","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,721 SQFT,"$2,395","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,608 SQFT,"$2,395","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,764 SQFT,"$2,395","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,764 SQFT,"$2,415","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,764 SQFT,"$2,435","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",1 Bedroom,1 Bedrooms,1 Bathroom,764 SQFT,"$2,455","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,795","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,815","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,825","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,845","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,865","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,885","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,895","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$2,905","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,935","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$2,935","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$2,945","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,955","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$2,955","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,975","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$2,985","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$2,995","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$3,005","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,882 SQFT,"$3,015","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$3,025","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$3,045","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$3,085","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$3,105","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
IVY Montreal,"360 Av Du Président-Kennedy, Montréal, QC H3A 0H8",2 Bedroom,2 Bedrooms,1 Bathroom,"1,006 SQFT","$3,125","Air Conditioning, Dishwasher, In Unit Laundry","Business Center, Residents Lounge, Storage, Swimming Pool",Dogs & Cats,45.5071521252651,-73.56974454680133,Montreal
Le Chatel,1625 Boul De Maisonneuve O H3H 2N4,JR 1 BEDROOM (2.5),Studios,1 Bathroom,,"$1,300","Air Conditioning, Assigned Parking, Balcony, Hardwood Floor, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,45.49524296494739,-73.57996505298208,Montreal
Le Chatel,1625 Boul De Maisonneuve O H3H 2N4,JR 1 BEDROOM (2.5),1 Bedrooms,1 Bathroom,,"$1,300","Air Conditioning, Assigned Parking, Balcony, Hardwood Floor, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,45.49524296494739,-73.57996505298208,Montreal
Le Chatel,1625 Boul De Maisonneuve O H3H 2N4,JR 1 BEDROOM (2.5),1 Bedrooms,1 Bathroom,,"$1,300","Air Conditioning, Assigned Parking, Balcony, Hardwood Floor, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,45.49524296494739,-73.57996505298208,Montreal
Le Chatel,1625 Boul De Maisonneuve O H3H 2N4,One Bedroom,1 Bedrooms,1 Bathroom,,"$1,500","Air Conditioning, Assigned Parking, Balcony, Hardwood Floor, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,45.49524296494739,-73.57996505298208,Montreal
Le Chatel,1625 Boul De Maisonneuve O H3H 2N4,2 BEDROOM (4.5),2 Bedrooms,1 Bathroom,,"$2,100","Air Conditioning, Assigned Parking, Balcony, Hardwood Floor, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,45.49524296494739,-73.57996505298208,Montreal
Place Du Fort,1411 Rue Du Fort H3H 2N7,Bachelor,Studios,1 Bathroom,450 SQFT,"$1,150","Air Conditioning, Assigned Parking, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,45.4918634873799,-73.58137415326911,Montreal
Place Du Fort,1411 Rue Du Fort H3H 2N7,One Bedroom,1 Bedrooms,1 Bathroom,535 SQFT,"$1,350","Air Conditioning, Assigned Parking, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,45.4918634873799,-73.58137415326911,Montreal
Place Du Fort,1411 Rue Du Fort H3H 2N7,Two Bedroom,2 Bedrooms,1 Bathroom,"1,000 SQFT","$1,650","Air Conditioning, Assigned Parking, Hardwood Floor, On Site Laundry","Controlled Access, Elevator, Garage Parking, On Site Laundry, Onsite Management, Storage, Swimming Pool",No pets,45.4918634873799,-73.58137415326911,Montreal
LaCité Apartments,"350 Rue Prince-Arthur O, Montréal, QC H2X 3R4",Bachelor,Studios,1 Bathroom,489 SQFT,"$1,475","Air Conditioning, Central Heat, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Storage, Swimming Pool",Dogs & Cats,45.51031480583666,-73.57564988469521,Montreal
LaCité Apartments,"350 Rue Prince-Arthur O, Montréal, QC H2X 3R4",1 Bedroom,1 Bedrooms,1 Bathroom,550 SQFT,"$1,575","Air Conditioning, Central Heat, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Storage, Swimming Pool",Dogs & Cats,45.51031480583666,-73.57564988469521,Montreal
LaCité Apartments,"350 Rue Prince-Arthur O, Montréal, QC H2X 3R4",2 Bedroom Student Share Suite,2 Bedrooms,1 Bathroom,649 SQFT,"$1,890","Air Conditioning, Central Heat, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Storage, Swimming Pool",Dogs & Cats,45.51031480583666,-73.57564988469521,Montreal
LaCité Apartments,"350 Rue Prince-Arthur O, Montréal, QC H2X 3R4",2 Bedroom,2 Bedrooms,1 Bathroom,866 SQFT,"$2,400","Air Conditioning, Central Heat, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Storage, Swimming Pool",Dogs & Cats,45.51031480583666,-73.57564988469521,Montreal
LaCité Apartments,"350 Rue Prince-Arthur O, Montréal, QC H2X 3R4",2 Bedroom,2 Bedrooms,2 Bathrooms,"1,078 SQFT","$2,950","Air Conditioning, Central Heat, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Storage, Swimming Pool",Dogs & Cats,45.51031480583666,-73.57564988469521,Montreal
LaCité Apartments,"350 Rue Prince-Arthur O, Montréal, QC H2X 3R4",3 Bedroom,3 Bedrooms,2 Bathrooms,"1,189 SQFT","$3,400","Air Conditioning, Central Heat, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Storage, Swimming Pool",Dogs & Cats,45.51031480583666,-73.57564988469521,Montreal
LaCité Apartments,"350 Rue Prince-Arthur O, Montréal, QC H2X 3R4",4 Bedroom,4 Bedrooms,2 Bathrooms,"1,238 SQFT","$4,000","Air Conditioning, Central Heat, Dishwasher, On Site Laundry","Elevator, On Site Laundry, Onsite Management, Storage, Swimming Pool",Dogs & Cats,45.51031480583666,-73.57564988469521,Montreal
L,"370 Rue Des Seigneurs, Montréal, QC H3J 2M9",1 Bedroom,1 Bedrooms,1 Bathroom,659 SQFT,"$2,045","Air Conditioning, In Unit Laundry, On Site Laundry","Fitness Center, On Site Laundry, Outdoor Space, Storage",No pets,45.48695591156417,-73.56755365864599,Montreal
L,"370 Rue Des Seigneurs, Montréal, QC H3J 2M9",Type N2,1 Bedrooms,"1 Full, 1 Half Bath",758 SQFT,"$2,045","Air Conditioning, In Unit Laundry, On Site Laundry","Fitness Center, On Site Laundry, Outdoor Space, Storage",No pets,45.48695591156417,-73.56755365864599,Montreal
L,"370 Rue Des Seigneurs, Montréal, QC H3J 2M9",Type S4,1 Bedrooms,1 Bathroom,659 SQFT,"$2,140","Air Conditioning, In Unit Laundry, On Site Laundry","Fitness Center, On Site Laundry, Outdoor Space, Storage",No pets,45.48695591156417,-73.56755365864599,Montreal
L,"370 Rue Des Seigneurs, Montréal, QC H3J 2M9",2 Bedroom,2 Bedrooms,2 Bathrooms,873 SQFT,"$2,045—$2,765","Air Conditioning, In Unit Laundry, On Site Laundry","Fitness Center, On Site Laundry, Outdoor Space, Storage",No pets,45.48695591156417,-73.56755365864599,Montreal
Le 1420 Crescent,"1420 Rue Crescent, Montréal, QC H3G 2B7","1 Bedroom, 1 Bathroom",1 Bedrooms,1 Bathroom,503 SQFT,"$1,645—$1,690","Balcony, Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,45.49764772605329,-73.57681823012878,Montreal
Le 1420 Crescent,"1420 Rue Crescent, Montréal, QC H3G 2B7","2 Bedroom, 1 Bathroom",2 Bedrooms,1 Bathroom,702 SQFT,"$2,115—$2,125","Balcony, Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Onsite Management, Residents Lounge, Storage",Dogs & Cats,45.49764772605329,-73.57681823012878,Montreal
The Shaughn,1770 Rue Joseph-Manseau H3H 0A8,1 Bedroom,1 Bedrooms,1 Bathroom,,"$1,911","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Concierge Service, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Swimming Pool",Dogs & Cats,45.49186959615233,-73.57566158706022,Montreal
The Shaughn,1770 Rue Joseph-Manseau H3H 0A8,2 Bedroom,2 Bedrooms,1 Bathroom,,"$2,383","Air Conditioning, Assigned Parking, Balcony, Dishwasher, In Unit Laundry, On Site Laundry","Concierge Service, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Swimming Pool",Dogs & Cats,45.49186959615233,-73.57566158706022,Montreal
1750 Cedar,1750 Av Cedar H3G 1A3,3 1/2,1 Bedrooms,1 Bathroom,890 SQFT,"$1,695","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",No pets,45.49577144751878,-73.59097591500836,Montreal
1750 Cedar,1750 Av Cedar H3G 1A3,4 ½,2 Bedrooms,1 Bathroom,,"$2,250","Air Conditioning, Assigned Parking, Balcony, Central Heat, Dishwasher, Furnished, Hardwood Floor, In Unit Laundry, On Site Laundry, Walk In Closets","Controlled Access, Elevator, Fitness Center, Garage Parking, On Site Laundry, Onsite Management, Outdoor Space, Storage, Wheelchair Accessible",No pets,45.49577144751878,-73.59097591500836,Montreal
235 Sherbrooke,"235 Rue Sherbrooke O, Montréal, QC H2X 1X8",Le Colisée - Plan C,Studios,1 Bathroom,370 SQFT,"$1,349","Air Conditioning, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Swimming Pool",Dogs & Cats,45.50956222868147,-73.57080036334271,Montreal
235 Sherbrooke,"235 Rue Sherbrooke O, Montréal, QC H2X 1X8",Le Colisée - Plan B,Studios,1 Bathroom,350 SQFT,"$1,379","Air Conditioning, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Swimming Pool",Dogs & Cats,45.50956222868147,-73.57080036334271,Montreal
235 Sherbrooke,"235 Rue Sherbrooke O, Montréal, QC H2X 1X8",Le Colisée - Plan F,Studios,1 Bathroom,495 SQFT,"$1,429","Air Conditioning, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Swimming Pool",Dogs & Cats,45.50956222868147,-73.57080036334271,Montreal
235 Sherbrooke,"235 Rue Sherbrooke O, Montréal, QC H2X 1X8",Le Colisée - Plan M,1 Bedrooms,1 Bathroom,465 SQFT,"$1,629","Air Conditioning, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Swimming Pool",Dogs & Cats,45.50956222868147,-73.57080036334271,Montreal
235 Sherbrooke,"235 Rue Sherbrooke O, Montréal, QC H2X 1X8",Le Colisée - Plan F,1 Bedrooms,1 Bathroom,550 SQFT,"$1,669","Air Conditioning, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Swimming Pool",Dogs & Cats,45.50956222868147,-73.57080036334271,Montreal
235 Sherbrooke,"235 Rue Sherbrooke O, Montréal, QC H2X 1X8",Le Colisée - Plan B,1 Bedrooms,1 Bathroom,610 SQFT,"$1,689","Air Conditioning, Balcony, Dishwasher, Hardwood Floor, On Site Laundry","Elevator, Fitness Center, On Site Laundry, Swimming Pool",Dogs & Cats,45.50956222868147,-73.57080036334271,Montreal
